"Date","Location","Distributed","Distributed_Janssen","Distributed_Moderna","Distributed_Pfizer","Distributed_Unk_Manuf","Dist_Per_100K","Administered","Administered_Janssen","Administered_Moderna","Administered_Pfizer","Administered_Unk_Manuf","Admin_Per_100K","Recip_Administered","Administered_Dose1_Recip","Administered_Dose1_Pop_Pct","Series_Complete_Yes","Series_Complete_Pop_Pct","Series_Complete_Janssen","Series_Complete_Moderna","Series_Complete_Pfizer","Series_Complete_Unk_Manuf","Additional_Doses","Additional_Doses_Vax_Pct","Additional_Doses_Moderna","Additional_Doses_Pfizer","Additional_Doses_Janssen","Additional_Doses_Unk_Manuf"
2021-05-28,"WY",502465,33100,242580,226785,0,86818,394278,14083,191501,188473,221,68125,385680,213605,36.9,183417,31.7,13403,84883,85082,49,NA,0,0,0,0,0
2021-05-28,"KS",2942585,169900,1297120,1475565,0,101005,2304616,72415,1039251,1192310,640,79106,2406830,1353364,46.5,1107774,38,72307,480058,555188,221,NA,0,0,0,0,0
2021-05-28,"GA",10670715,589700,4506160,5574855,0,100502,7411688,191673,3323170,3896228,617,69807,7401351,4144065,39,3296656,31,188489,1447524,1660291,352,NA,0,0,0,0,0
2021-05-28,"NM",2263625,136500,983060,1144065,0,107955,2131987,61785,950137,1117180,2885,101677,2154113,1201295,57.3,994725,47.4,60693,419120,514074,838,NA,0,0,0,0,0
2021-05-28,"ME",1753040,100400,760320,892320,0,130414,1471942,94452,638776,738442,272,109502,1484931,844805,62.8,726161,54,93331,295423,337332,75,NA,0,0,0,0,0
2021-05-28,"IA",3244145,182000,1383000,1679145,0,102823,2820874,112373,1237978,1470401,122,89408,2818404,1542812,48.9,1367374,43.3,110204,589896,667204,70,NA,0,0,0,0,0
2021-05-28,"SC",5044035,307700,2149660,2586675,0,97967,3738189,125182,1528965,2082981,1061,72604,3723395,2088840,40.6,1718585,33.4,122336,660036,936001,212,NA,0,0,0,0,0
2021-05-28,"AK",806055,58400,348880,398775,0,110185,607946,20217,266531,321105,93,83104,604767,335110,45.8,285759,39.1,18813,122706,144212,28,NA,0,0,0,0,0
2021-05-28,"KY",4303315,259200,1863820,2180295,0,96321,3615995,141325,1611906,1862329,435,80937,3639023,2055952,46,1700916,38.1,138356,724496,837666,398,NA,0,0,0,0,0
2021-05-28,"MN",6208570,336000,2501020,3371550,0,110088,5360493,234382,2172088,2953700,323,95050,5396548,3042696,54,2566266,45.5,236282,994107,1335776,101,NA,0,0,0,0,0
2021-05-28,"OH",11893185,642600,4981920,6268665,0,101746,9809025,381492,4126405,5290753,10375,83916,9685036,5314165,45.5,4651378,39.8,368194,1875589,2404443,3152,NA,0,0,0,0,0
2021-05-29,"AL",4578590,276800,2063580,2238210,0,93380,3020540,98656,1457823,1464061,0,61604,3106945,1765515,36,1431669,29.2,100740,652982,677860,87,NA,0,0,0,0,0
2021-05-29,"AR",2770540,177200,1236140,1357200,0,91806,2069135,67699,976539,1024360,537,68564,2076348,1188623,39.4,936319,31,66143,433792,436246,138,NA,0,0,0,0,0
2021-05-29,"CT",4551515,248600,1844940,2457975,0,127662,4009308,154958,1590764,2263219,367,112454,4006375,2245018,63,1893039,53.1,154917,729443,1008585,94,NA,0,0,0,0,0
2021-05-29,"MS",2596955,162900,1149200,1284855,0,87259,1769429,51189,836740,880611,889,59454,1773381,1010540,34,807246,27.1,50210,373625,383381,30,NA,0,0,0,0,0
2021-05-29,"WY",505565,33300,243140,229125,0,87353,395527,14215,191964,189127,221,68341,386946,214292,37,184128,31.8,13539,85151,85389,49,NA,0,0,0,0,0
2021-05-29,"HI",1838740,80800,720540,1037400,0,129866,1583711,31826,565131,892994,93760,111854,1586345,940810,66.4,673548,47.6,32125,241394,381957,18072,NA,0,0,0,0,0
2021-05-29,"WI",5934385,314500,2551560,3068325,0,101923,5453018,212494,2297777,2942192,555,93655,5412893,2961941,50.9,2579593,44.3,205283,1043953,1330107,250,NA,0,0,0,0,0
2021-05-29,"IL",14140165,842700,5637280,7660185,0,111587,11583657,389375,4750981,6435675,7626,91413,11711331,6919678,54.6,5036521,39.7,389778,1984780,2659391,2572,NA,0,0,0,0,0
2021-05-29,"NJ",10967205,599500,4500740,5866965,0,123474,9045800,349812,3840199,4855314,475,101842,9311679,5324458,59.9,4307649,48.5,352538,1734434,2220640,37,NA,0,0,0,0,0
2021-05-29,"KY",4318535,260900,1870320,2187315,0,96662,3631035,142535,1618021,1870044,435,81274,3654030,2064363,46.2,1708522,38.2,139529,728139,840446,408,NA,0,0,0,0,0
2021-05-29,"FL",23702095,1647700,9593700,12460695,0,110357,18620153,795119,7863586,9925541,35907,86695,18359191,10481744,48.8,8304027,38.7,783604,3340932,4167853,11638,NA,0,0,0,0,0
2021-05-29,"OK",3932805,221300,1717240,1994265,0,99389,2947088,84572,1376303,1486164,49,74478,2900252,1639203,41.4,1329180,33.6,83353,603206,642595,26,NA,0,0,0,0,0
2021-05-29,"NM",2275605,137700,989160,1148745,0,108526,2141188,62433,953553,1122262,2940,102116,2163381,1206512,57.5,999301,47.7,61326,421309,515809,857,NA,0,0,0,0,0
2021-05-29,"CA",47404720,2599900,19356540,25448280,0,119975,38066786,1341795,16049479,20670417,5095,96342,38059680,22297569,56.4,16890534,42.7,1330786,6862118,8696196,1434,NA,0,0,0,0,0
2021-05-29,"IA",3326855,185000,1393680,1748175,0,105445,2830985,113061,1241102,1476700,122,89728,2828544,1547479,49,1373422,43.5,110884,592083,670383,72,NA,0,0,0,0,0
2021-05-29,"MD",7936880,436000,3101680,4399200,0,131282,6111631,236301,2481308,3389194,4828,101091,6147137,3458212,57.2,2885489,47.7,229285,1134329,1520479,1396,NA,0,0,0,0,0
2021-05-29,"ND",688750,35700,304000,349050,0,90380,612414,25544,266480,320390,0,80363,581851,320506,42.1,277860,36.5,22689,117533,137637,1,NA,0,0,0,0,0
2021-05-29,"MN",6290840,339400,2520220,3431220,0,111547,5387405,235774,2182001,2969306,324,95528,5423474,3054435,54.2,2582634,45.8,237640,1001755,1343138,101,NA,0,0,0,0,0
2021-05-29,"WV",1836245,109100,829560,897585,0,102461,1311765,28290,619980,663336,159,73195,1307530,725761,40.5,608962,34,29155,282084,297598,125,NA,0,0,0,0,0
2021-05-29,"TX",30384105,1866900,12318360,16198845,0,104788,22847875,859002,9711117,12276915,841,78797,22192167,12756426,44,10223071,35.3,840056,4216848,5165500,667,NA,0,0,0,0,0
2021-05-29,"KS",2982945,171400,1307900,1503645,0,102390,2317319,73006,1043273,1200393,647,79542,2419262,1359415,46.7,1114619,38.3,72873,482546,558976,224,NA,0,0,0,0,0
2021-05-29,"MO",5910925,309400,2427900,3173625,0,96309,4657459,146648,1816672,2693752,387,75886,4563578,2579829,42,2100057,34.2,147211,806156,1146625,65,NA,0,0,0,0,0
2021-05-29,"DE",1225135,64900,502500,657735,0,125814,934414,40621,377708,515769,316,95959,912959,529860,54.4,418242,43,40026,159309,218759,148,NA,0,0,0,0,0
2021-05-29,"LA",3902740,237600,1696420,1968720,0,83952,3069547,106198,1436444,1525849,1056,66029,3008947,1655316,35.6,1444242,31.1,101372,650226,692119,525,NA,0,0,0,0,0
2021-05-29,"MA",9309200,440400,3740300,5128500,0,135063,7965407,260030,3264591,4440646,140,115566,7958754,4548140,66,3645984,52.9,260788,1433627,1951533,36,NA,0,0,0,0,0
2021-05-29,"NE",2007060,106900,801920,1098240,0,103756,1694284,61064,688582,941563,3075,87587,1701861,932999,48.2,815116,42.1,61340,318845,434041,890,NA,0,0,0,0,0
2021-05-29,"NH",1737915,113600,705280,919035,0,127815,1384917,52161,595881,736854,21,101854,1420740,811293,59.7,659065,48.5,53484,276506,329051,24,NA,0,0,0,0,0
2021-05-29,"SC",5082625,311000,2160380,2611245,0,98716,3752709,125962,1535848,2089838,1061,72886,3737826,2095548,40.7,1726922,33.5,123110,664330,939272,210,NA,0,0,0,0,0
2021-05-29,"UT",3100720,168200,1329620,1602900,0,96717,2562531,107932,1091193,1363406,0,79930,2545052,1440284,44.9,1026699,32,104141,409851,512706,1,NA,0,0,0,0,0
2021-05-29,"AZ",7807315,425000,3237980,4144335,0,107262,5929316,187734,2596636,3140483,4463,81461,5822318,3351394,46,2604505,35.8,180735,1093071,1329241,1458,NA,0,0,0,0,0
2021-05-29,"NV",2898670,180200,1179920,1538550,0,94108,2490170,103417,1028742,1358011,0,80846,2460818,1394477,45.3,1126603,36.6,101554,455844,569197,8,NA,0,0,0,0,0
2021-05-29,"ID",1610265,99500,678700,832065,0,90107,1232835,40971,541388,649761,715,68987,1236301,669785,37.5,582724,32.6,40850,245686,295974,214,NA,0,0,0,0,0
2021-05-29,"TN",6086730,364000,2522780,3199950,0,89128,4824878,139033,2029470,2647574,8801,70651,4736487,2664756,39,2156466,31.6,135297,881912,1136654,2603,NA,0,0,0,0,0
2021-05-29,"PA",15063565,1047600,6365920,7650045,0,117666,12521140,468725,5314605,6737474,336,97806,12572485,7443313,58.1,5544922,43.3,473264,2233032,2838362,264,NA,0,0,0,0,0
2021-05-29,"RI",1459925,61600,592780,805545,0,137812,1154089,43498,469509,641044,38,108942,1143868,642092,60.6,542834,51.2,43406,214639,284779,10,NA,0,0,0,0,0
2021-05-29,"VT",897370,51600,383620,462150,0,143812,763002,32827,330796,398795,584,122278,747355,436669,70,341324,54.7,31865,138912,170350,197,NA,0,0,0,0,0
2021-05-29,"IN",6437880,422000,2556580,3459300,0,95628,5080847,171941,2066849,2829603,12454,75471,5055048,2800999,41.6,2371349,35.2,169425,943318,1254546,4060,NA,0,0,0,0,0
2021-05-29,"AK",806335,58400,349160,398775,0,110224,610038,20506,267443,321996,93,83390,606848,336394,46,286793,39.2,19061,123228,144476,28,NA,0,0,0,0,0
2021-05-29,"MI",11229100,638100,4666900,5924100,0,112439,8652493,292199,3629166,4729806,1322,86639,8834725,4850148,48.6,4183665,41.9,297323,1695540,2190194,608,NA,0,0,0,0,0
2021-05-29,"ME",1790020,100600,764340,925080,0,133165,1480132,95119,642799,741937,277,110112,1493076,848248,63.1,731374,54.4,93985,298442,338872,75,NA,0,0,0,0,0
2021-05-29,"CO",6773740,337300,2794620,3641820,0,117625,5579010,190047,2420977,2966418,1568,96879,5562550,3104241,53.9,2591962,45,187483,1099494,1304526,459,NA,0,0,0,0,0
2021-05-29,"GA",10750095,592600,4531160,5626335,0,101250,7413625,191727,3323987,3897294,617,69825,7404246,4145136,39,3298581,31.1,188607,1448329,1661285,360,NA,0,0,0,0,0
2021-05-29,"MT",1085415,69100,481040,535275,0,101557,864820,30847,399250,434453,270,80917,865716,482128,45.1,407866,38.2,30139,182891,194754,82,NA,0,0,0,0,0
2021-05-29,"SD",936015,58000,422300,455715,0,105805,774765,22654,349525,402573,13,87578,778644,425841,48.1,374774,42.4,22882,166171,185708,13,NA,0,0,0,0,0
2021-05-29,"OH",11962165,649500,4999540,6313125,0,102336,9847364,384066,4140146,5312659,10493,84244,9723345,5333662,45.6,4671800,40,370701,1884431,2413479,3189,NA,0,0,0,0,0
2021-05-29,"VA",9792225,533200,3848360,5410665,0,114723,8303622,291562,3305571,4704214,2275,97283,8327770,4694343,55,3821175,44.8,288057,1484950,2047483,685,NA,0,0,0,0,0
2021-05-29,"NY",22653175,1233700,9366720,12052755,0,116447,19479050,816215,8086645,10572044,4146,100131,19410192,10777768,55.4,9041431,46.5,770938,3617602,4652048,843,NA,0,0,0,0,0
2021-05-29,"WA",8898290,491200,3625300,4781790,0,116854,7565664,291538,3114276,4155390,4460,99354,7559071,4284321,56.3,3498117,45.9,289422,1400979,1806440,1276,NA,0,0,0,0,0
2021-05-29,"NC",11347990,642100,4645680,6060210,0,108199,8121565,273643,3324784,4522809,329,77436,8064592,4536163,43.3,3770745,36,270671,1475220,2024818,36,NA,0,0,0,0,0
2021-05-29,"OR",5339055,305500,2245640,2787915,0,126586,4023817,143571,1648002,2230037,2207,95402,4053092,2297590,54.5,1880818,44.6,142619,745720,992057,422,NA,0,0,0,0,0
2021-05-30,"ID",1610265,99500,678700,832065,0,90107,1236617,41454,542904,651532,727,69198,1240040,671676,37.6,585003,32.7,41321,246682,296782,218,NA,0,0,0,0,0
2021-05-30,"VT",897370,51600,383620,462150,0,143812,768866,33074,333035,402166,591,123218,753119,438178,70.2,345799,55.4,32098,140724,172778,199,NA,0,0,0,0,0
2021-05-30,"CA",47404720,2599900,19356540,25448280,0,119975,38261502,1349756,16126506,20780083,5157,96835,38254500,22389100,56.7,17000672,43,1338692,6916154,8744365,1461,NA,0,0,0,0,0
2021-05-30,"FL",23702095,1647700,9593700,12460695,0,110357,18703929,802978,7894286,9970329,36336,87085,18442007,10523659,49,8351416,38.9,791319,3362733,4185570,11794,NA,0,0,0,0,0
2021-05-30,"OH",11962165,649500,4999540,6313125,0,102336,9888227,386837,4154847,5335959,10584,84594,9763917,5354671,45.8,4693225,40.2,373402,1894016,2422588,3219,NA,0,0,0,0,0
2021-05-30,"MO",5910925,309400,2427900,3173625,0,96309,4671951,147451,1821716,2702395,389,76122,4577923,2587559,42.2,2107421,34.3,147998,809451,1149907,65,NA,0,0,0,0,0
2021-05-30,"RI",1459925,61600,592780,805545,0,137812,1159456,43654,471265,644498,39,109449,1149306,644533,60.8,545968,51.5,43579,215902,286477,10,NA,0,0,0,0,0
2021-05-30,"VA",9792225,533200,3848360,5410665,0,114723,8335508,293254,3315940,4724039,2275,97657,8359285,4709057,55.2,3839383,45,289638,1492294,2056766,685,NA,0,0,0,0,0
2021-05-30,"WY",505565,33300,243140,229125,0,87353,395615,14227,192018,189149,221,68356,387059,214360,37,184183,31.8,13551,85179,85404,49,NA,0,0,0,0,0
2021-05-30,"IA",3326855,185000,1393680,1748175,0,105445,2841489,113868,1245189,1482305,127,90061,2838814,1552014,49.2,1379891,43.7,111671,595010,673135,75,NA,0,0,0,0,0
2021-05-30,"OK",3932805,221300,1717240,1994265,0,99389,2954480,85040,1380015,1489375,50,74665,2907531,1642620,41.5,1333428,33.7,83799,605531,644072,26,NA,0,0,0,0,0
2021-05-30,"AL",4578590,276800,2063580,2238210,0,93380,3021454,98811,1458489,1464154,0,61622,3108103,1766055,36,1432446,29.2,100910,653509,677940,87,NA,0,0,0,0,0
2021-05-30,"MI",11229100,638100,4666900,5924100,0,112439,8687279,293937,3643725,4748295,1322,86987,8870113,4866653,48.7,4203466,42.1,299034,1704839,2198984,609,NA,0,0,0,0,0
2021-05-30,"WA",8898290,491200,3625300,4781790,0,116854,7615957,294440,3136324,4180708,4485,100014,7609213,4303802,56.5,3531161,46.4,292293,1417631,1819951,1286,NA,0,0,0,0,0
2021-05-30,"DE",1225135,64900,502500,657735,0,125814,939050,40770,379656,518303,321,96435,917393,531933,54.6,420714,43.2,40167,160558,219839,150,NA,0,0,0,0,0
2021-05-30,"WV",1836245,109100,829560,897585,0,102461,1314091,28393,621086,664449,163,73325,1309928,727759,40.6,609465,34,29260,282316,297763,126,NA,0,0,0,0,0
2021-05-30,"ME",1790020,100600,764340,925080,0,133165,1480596,95157,643150,742012,277,110146,1493583,848611,63.1,731552,54.4,94020,298568,338889,75,NA,0,0,0,0,0
2021-05-30,"AZ",7807315,425000,3237980,4144335,0,107262,5952458,189166,2606646,3152121,4525,81779,5845151,3363587,46.2,2616218,35.9,182141,1099427,1333171,1479,NA,0,0,0,0,0
2021-05-30,"WI",5934385,314500,2551560,3068325,0,101923,5472821,213803,2305183,2953279,556,93995,5432701,2971946,51,2590260,44.5,206554,1048996,1334459,251,NA,0,0,0,0,0
2021-05-30,"NH",1737915,113600,705280,919035,0,127815,1384922,52161,595883,736857,21,101854,1421053,811402,59.7,659284,48.5,53501,276570,329189,24,NA,0,0,0,0,0
2021-05-30,"CO",6773740,337300,2794620,3641820,0,117625,5601799,191650,2425961,2982619,1569,97275,5585157,3115301,54.1,2604913,45.2,189067,1102635,1312751,460,NA,0,0,0,0,0
2021-05-30,"TX",30386725,1866900,12318640,16201185,0,104797,22942135,864073,9742320,12334901,841,79122,22285421,12804890,44.2,10272326,35.4,844985,4236025,5190649,667,NA,0,0,0,0,0
2021-05-30,"NE",2007060,106900,801920,1098240,0,103756,1694342,61074,688599,941594,3075,87590,1702038,933087,48.2,815217,42.1,61353,318886,434088,890,NA,0,0,0,0,0
2021-05-30,"IN",6437880,422000,2556580,3459300,0,95628,5103220,172985,2072842,2844809,12584,75803,5077356,2810952,41.8,2384280,35.4,170432,947222,1262513,4113,NA,0,0,0,0,0
2021-05-30,"NJ",10967005,599500,4500540,5866965,0,123472,9083396,351509,3852082,4879330,475,102265,9349788,5346506,60.2,4325374,48.7,354293,1741665,2229379,37,NA,0,0,0,0,0
2021-05-30,"NV",2898670,180200,1179920,1538550,0,94108,2501619,104379,1032571,1364669,0,81217,2472152,1400474,45.5,1132866,36.8,102497,458508,571853,8,NA,0,0,0,0,0
2021-05-30,"AR",2770540,177200,1236140,1357200,0,91806,2077244,68210,980445,1028050,539,68833,2084431,1192829,39.5,940582,31.2,66631,436022,437794,135,NA,0,0,0,0,0
2021-05-30,"MA",9309200,440400,3740300,5128500,0,135063,8014898,261421,3287155,4466173,149,116284,8007660,4565358,66.2,3678936,53.4,262151,1452829,1963916,40,NA,0,0,0,0,0
2021-05-30,"HI",1838740,80800,720540,1037400,0,129866,1584219,31837,565215,893407,93760,111890,1586986,941104,66.5,673916,47.6,32145,241474,382225,18072,NA,0,0,0,0,0
2021-05-30,"UT",3100720,168200,1329620,1602900,0,96717,2562678,107942,1091210,1363526,0,79935,2545320,1440481,44.9,1026795,32,104165,409886,512743,1,NA,0,0,0,0,0
2021-05-30,"SC",5082625,311000,2160380,2611245,0,98716,3766415,127211,1541572,2096571,1061,73153,3751338,2102724,40.8,1734405,33.7,124329,667855,942011,210,NA,0,0,0,0,0
2021-05-30,"LA",3902740,237600,1696420,1968720,0,83952,3082438,106669,1440798,1533911,1060,66306,3021491,1661309,35.7,1451205,31.2,101831,652867,695982,525,NA,0,0,0,0,0
2021-05-30,"TN",6086730,364000,2522780,3199950,0,89128,4843465,139836,2035816,2658900,8913,70923,4754347,2673199,39.1,2166173,31.7,136043,885702,1141793,2635,NA,0,0,0,0,0
2021-05-30,"IL",14140165,842700,5637280,7660185,0,111587,11639422,391665,4769328,6470594,7835,91853,11767216,6949454,54.8,5063194,40,392016,1995613,2672923,2642,NA,0,0,0,0,0
2021-05-30,"NM",2275605,137700,989160,1148745,0,108526,2149277,62974,956941,1126401,2961,102501,2171456,1211260,57.8,1003052,47.8,61843,423338,517009,862,NA,0,0,0,0,0
2021-05-30,"ND",688750,35700,304000,349050,0,90380,614245,25754,267082,321409,0,80603,583648,321554,42.2,278804,36.6,22893,117882,138028,1,NA,0,0,0,0,0
2021-05-30,"KS",2982945,171400,1307900,1503645,0,102390,2324546,73371,1045913,1204615,647,79790,2426602,1362918,46.8,1118762,38.4,73239,484357,560942,224,NA,0,0,0,0,0
2021-05-30,"MD",7936880,436000,3101680,4399200,0,131282,6112091,236310,2481360,3389593,4828,101098,6148842,3459030,57.2,2886485,47.7,229402,1134678,1521009,1396,NA,0,0,0,0,0
2021-05-30,"NC",11347990,642100,4645680,6060210,0,108199,8144065,274883,3334299,4534554,329,77651,8087247,4547004,43.4,3783736,36.1,271921,1481762,2030016,37,NA,0,0,0,0,0
2021-05-30,"SD",936015,58000,422300,455715,0,105805,775974,22758,349792,403411,13,87714,779891,426622,48.2,375341,42.4,22984,166353,185991,13,NA,0,0,0,0,0
2021-05-30,"KY",4318535,260900,1870320,2187315,0,96662,3644416,143915,1623804,1876257,440,81573,3667361,2071385,46.4,1716025,38.4,140871,731629,843109,416,NA,0,0,0,0,0
2021-05-30,"MS",2596955,162900,1149200,1284855,0,87259,1769522,51193,836793,880647,889,59457,1773741,1010751,34,807420,27.1,50236,373704,383450,30,NA,0,0,0,0,0
2021-05-30,"OR",5339055,305500,2245640,2787915,0,126586,4055225,145101,1658176,2249725,2223,96147,4084343,2309707,54.8,1901281,45.1,144111,753188,1003556,426,NA,0,0,0,0,0
2021-05-30,"CT",4551515,248600,1844940,2457975,0,127662,4024797,155749,1596716,2271964,368,112888,4021725,2251353,63.1,1902655,53.4,155694,733844,1013022,95,NA,0,0,0,0,0
2021-05-30,"GA",10750095,592600,4531160,5626335,0,101250,7414465,191772,3324239,3897837,617,69833,7405960,4145899,39,3299623,31.1,188703,1448668,1661889,363,NA,0,0,0,0,0
2021-05-30,"MT",1085415,69100,481040,535275,0,101557,867122,31144,400164,435544,270,81132,867981,483420,45.2,409117,38.3,30429,183501,195105,82,NA,0,0,0,0,0
2021-05-30,"AK",806335,58400,349160,398775,0,110224,611608,20702,267906,322907,93,83605,608393,337367,46.1,287531,39.3,19243,123462,144798,28,NA,0,0,0,0,0
2021-05-30,"MN",6290840,339400,2520220,3431220,0,111547,5410215,237001,2190299,2982583,332,95932,5446114,3064789,54.3,2596008,46,238851,1007735,1349318,104,NA,0,0,0,0,0
2021-05-30,"PA",15063565,1047600,6365920,7650045,0,117666,12571563,470873,5338732,6761622,336,98200,12622680,7466772,58.3,5573531,43.5,475400,2250019,2847848,264,NA,0,0,0,0,0
2021-05-30,"NY",22653075,1233700,9366620,12052755,0,116447,19605540,822059,8121870,10657457,4154,100781,19536542,10827501,55.7,9091146,46.7,776621,3640508,4673173,844,NA,0,0,0,0,0
2021-05-31,"DE",1225135,64900,502500,657735,0,125814,941707,40920,380982,519484,321,96708,919986,533291,54.8,422071,43.3,40299,161368,220255,149,NA,0,0,0,0,0
2021-05-31,"NH",1737915,113600,705280,919035,0,127815,1385761,52213,595930,737597,21,101916,1421880,812141,59.7,659425,48.5,53556,276596,329249,24,NA,0,0,0,0,0
2021-05-31,"MA",9309200,440400,3740300,5128500,0,135063,8046706,262450,3298934,4485173,149,116746,8039400,4577593,66.4,3699440,53.7,263187,1461817,1974396,40,NA,0,0,0,0,0
2021-05-31,"MO",5910925,309400,2427900,3173625,0,96309,4679514,147708,1824282,2707135,389,76246,4585454,2591892,42.2,2110866,34.4,148262,810973,1151566,65,NA,0,0,0,0,0
2021-05-31,"SD",936015,58000,422300,455715,0,105805,776141,22770,349803,403555,13,87733,780114,426758,48.2,375451,42.4,23007,166367,186064,13,NA,0,0,0,0,0
2021-05-31,"VA",9792225,533200,3848360,5410665,0,114723,8356712,294489,3322597,4737343,2283,97905,8380490,4719678,55.3,3850933,45.1,290773,1496876,2062597,687,NA,0,0,0,0,0
2021-05-31,"OH",11962165,649500,4999540,6313125,0,102336,9907511,388178,4162384,5346351,10598,84759,9783241,5364025,45.9,4704437,40.2,374738,1899258,2427218,3223,NA,0,0,0,0,0
2021-05-31,"IA",3326855,185000,1393680,1748175,0,105445,2846992,114258,1246417,1486190,127,90235,2844206,1554536,49.3,1383130,43.8,112052,595882,675121,75,NA,0,0,0,0,0
2021-05-31,"ID",1610265,99500,678700,832065,0,90107,1238745,41656,543786,652576,727,69317,1242254,672798,37.6,586296,32.8,41531,247269,297278,218,NA,0,0,0,0,0
2021-05-31,"WA",8898290,491200,3625300,4781790,0,116854,7653428,296868,3150398,4201677,4485,100506,7646366,4321624,56.8,3552692,46.7,294708,1426617,1830081,1286,NA,0,0,0,0,0
2021-05-31,"CO",6773740,337300,2794620,3641820,0,117625,5613301,192446,2429601,2989682,1572,97475,5596588,3121321,54.2,2611003,45.3,189865,1104847,1315830,461,NA,0,0,0,0,0
2021-05-31,"KY",4318535,260900,1870320,2187315,0,96662,3650993,144528,1626551,1879474,440,81720,3674007,2075111,46.4,1719535,38.5,141474,733163,844481,417,NA,0,0,0,0,0
2021-05-31,"NV",2898670,180200,1179920,1538550,0,94108,2510235,105103,1035368,1369764,0,81497,2480729,1405096,45.6,1137530,36.9,103211,460465,573846,8,NA,0,0,0,0,0
2021-05-31,"ND",688750,35700,304000,349050,0,90380,614543,25771,267281,321491,0,80642,583963,321746,42.2,278948,36.6,22915,117983,138049,1,NA,0,0,0,0,0
2021-05-31,"CT",4551515,248600,1844940,2457975,0,127662,4038384,156714,1601161,2280141,368,113270,4035211,2257725,63.3,1910663,53.6,156616,736887,1017065,95,NA,0,0,0,0,0
2021-05-31,"VT",897370,51600,383620,462150,0,143812,774149,33268,334948,405338,595,124065,758290,439926,70.5,349392,56,32283,142320,174589,200,NA,0,0,0,0,0
2021-05-31,"KS",2982945,171400,1307900,1503645,0,102390,2327157,73645,1046964,1205901,647,79880,2429272,1364521,46.8,1120082,38.4,73511,484969,561378,224,NA,0,0,0,0,0
2021-05-31,"MD",7936880,436000,3101680,4399200,0,131282,6141079,237637,2490270,3408319,4853,101578,6177371,3472598,57.4,2902602,48,230707,1141403,1529087,1405,NA,0,0,0,0,0
2021-05-31,"MT",1085415,69100,481040,535275,0,101557,867123,31144,400165,435544,270,81132,868033,483457,45.2,409140,38.3,30437,183510,195111,82,NA,0,0,0,0,0
2021-05-31,"UT",3100720,168200,1329620,1602900,0,96717,2589347,109479,1102489,1377379,0,80767,2571401,1452738,45.3,1041920,32.5,105651,417929,518339,1,NA,0,0,0,0,0
2021-05-31,"AZ",7807315,425000,3237980,4144335,0,107262,5967929,190106,2612662,3160631,4530,81991,5860517,3371853,46.3,2624164,36.1,183055,1103333,1336295,1481,NA,0,0,0,0,0
2021-05-31,"SC",5082625,311000,2160380,2611245,0,98716,3774914,127619,1545402,2100832,1061,73318,3760036,2107505,40.9,1738713,33.8,124747,670243,943513,210,NA,0,0,0,0,0
2021-05-31,"CA",47404720,2599900,19356540,25448280,0,119975,38398021,1354538,16179376,20858933,5174,97180,38391393,22461033,56.8,17069789,43.2,1343493,6946266,8778563,1467,NA,0,0,0,0,0
2021-05-31,"AK",806335,58400,349160,398775,0,110224,612275,20788,268142,323252,93,83696,609063,337795,46.2,287850,39.3,19320,123603,144899,28,NA,0,0,0,0,0
2021-05-31,"AL",4578590,276800,2063580,2238210,0,93380,3021902,98929,1458789,1464184,0,61631,3108949,1766534,36,1432946,29.2,101052,653764,678042,88,NA,0,0,0,0,0
2021-05-31,"IL",14140165,842700,5637280,7660185,0,111587,11679098,393456,4781589,6496192,7861,92166,11807079,6973555,55,5079997,40.1,393764,2001670,2681910,2653,NA,0,0,0,0,0
2021-05-31,"IN",6437880,422000,2556580,3459300,0,95628,5112710,173622,2075338,2851150,12600,75944,5086665,2816254,41.8,2388827,35.5,171042,948523,1265144,4118,NA,0,0,0,0,0
2021-05-31,"NE",2007060,106900,801920,1098240,0,103756,1694344,61074,688600,941595,3075,87590,1702115,933142,48.2,815245,42.1,61361,318893,434101,890,NA,0,0,0,0,0
2021-05-31,"WY",505565,33300,243140,229125,0,87353,395629,14231,192026,189151,221,68358,387126,214398,37,184222,31.8,13560,85204,85409,49,NA,0,0,0,0,0
2021-05-31,"TN",6086730,364000,2522780,3199950,0,89128,4852489,140431,2038658,2664467,8933,71055,4763420,2678177,39.2,2170771,31.8,136629,887387,1144111,2644,NA,0,0,0,0,0
2021-05-31,"OK",3932805,221300,1717240,1994265,0,99389,2959139,85266,1381793,1492030,50,74783,2912027,1645319,41.6,1335445,33.7,84030,606517,644872,26,NA,0,0,0,0,0
2021-05-31,"NJ",10967005,599500,4500540,5866965,0,123472,9110414,353104,3861769,4895066,475,102569,9377108,5363925,60.4,4336841,48.8,355934,1746522,2234347,38,NA,0,0,0,0,0
2021-05-31,"NM",2275605,137700,989160,1148745,0,108526,2151860,63158,958412,1127326,2964,102624,2174026,1212713,57.8,1004336,47.9,62030,424194,517249,863,NA,0,0,0,0,0
2021-05-31,"MS",2596955,162900,1149200,1284855,0,87259,1769523,51193,836794,880647,889,59457,1773896,1010848,34,807490,27.1,50248,373724,383488,30,NA,0,0,0,0,0
2021-05-31,"MN",6290840,339400,2520220,3431220,0,111547,5420670,237682,2193577,2989076,335,96117,5456507,3069865,54.4,2601745,46.1,239512,1010156,1351973,104,NA,0,0,0,0,0
